difficulty,game,max_lat,mean_lat,n_players,noise,pid,score,wait
2en01,2015-01-28-1-13-17-289_6_2-2en01_963171368697,103.0,56.182354984369574,6,2-2en01,8916-fd52be27-9ec0-4042-990f-fb7350a9dd4e,0.4800000000000001,1226
2en01,2015-01-28-1-13-17-289_6_2-2en01_963171368697,176.0,11.567210837096214,6,2-2en01,2800-6ac74e76-772e-44b4-bd58-605d6ac3c871,0.6719999999999999,677
2en01,2015-01-28-1-13-17-289_6_2-2en01_963171368697,136.0,28.17315039944425,6,2-2en01,6720-ca648406-ccc5-432f-ae6d-d08caa541b9c,0.5519999999999999,1206
2en01,2015-01-28-1-13-17-289_6_2-2en01_963171368697,221.0,28.45901354637027,6,2-2en01,8428-14ec6b70-cfc1-4485-9cc3-a63b900d1b91,0.576,39
2en01,2015-01-28-1-13-17-289_6_2-2en01_963171368697,174.5,51.445293504689126,6,2-2en01,9266-54a057c7-05d1-42bb-8ca6-0d2cefbedaf6,0.6639999999999999,23
2en01,2015-01-28-1-13-17-289_6_2-2en01_963171368697,238.0,27.80757207363668,6,2-2en01,8415-390a77b7-0cac-47a1-9648-2b98bb0a90ed,0.632,69
2en01,2015-01-28-1-18-6-636_6_0-2en01_284161255462,81.5,19.42150052101424,5,0-2en01,0984-163d55c7-2104-48d3-b8fd-403805a28c5d,0.5199999999999999,1968
2en01,2015-01-28-1-18-6-636_6_0-2en01_284161255462,287.0,38.24010416666667,5,0-2en01,6453-238045a3-cf47-463a-b458-0e57ca3593e8,0.6239999999999999,2020
2en01,2015-01-28-1-18-6-636_6_0-2en01_284161255462,179.0,28.449808961444948,5,0-2en01,4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,0.528,1472
2en01,2015-01-28-1-18-6-636_6_0-2en01_284161255462,498.5,33.79298367488711,5,0-2en01,8912-980e7f3d-8025-436d-bb18-283080cb97a9,0.528,1219
2en01,2015-01-28-1-18-6-636_6_0-2en01_284161255462,175.0,11.19173324070858,5,0-2en01,2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,0.5599999999999999,2387
2en01,2015-01-28-1-23-19-273_5_1-2en01_688818691531,1178.0,57.04411253907607,1,1-2en01,0707-ddbd039a-ecc0-458a-8c24-77bba0a5ab31,0.64,2400
2en01,2015-01-28-1-45-0-401_6_0-2en01_159205466741,780.0,22.103855505383812,3,0-2en01,9696-eadb92d4-7a69-45fe-9f95-eb85772f0af2,0.6,2009
2en01,2015-01-28-1-45-0-401_6_0-2en01_159205466741,133.0,25.884027777777778,3,0-2en01,4930-862e7a8d-53af-4623-9850-9bc05b415ae0,0.6160000000000001,2397
2en01,2015-01-28-1-45-0-401_6_0-2en01_159205466741,287.0,48.32309027777778,3,0-2en01,2549-89060b72-22bd-476f-933d-dafbaf114b30,0.5840000000000001,1583
2en01,2015-01-28-2-9-10-38_5_3-2en01_538701031822,464.0,28.400113938473226,1,3-2en01,1082-bb4a50a0-6ddd-4fd3-87ea-e7c5d216c119,0.5350112359550562,2414
1en01,2015-01-29-20-43-18-960_1_2-1en01_128816026030,256.0,19.65508857242098,1,2-1en01,5213-97bbd403-0861-49e3-a783-7d948c17094e,0.744,23
1en01,2015-01-29-20-43-58-733_5_2-1en01_568899609846,261.5,51.70607638888889,3,2-1en01,0111-030f49e8-a3b8-4088-a3fa-8d00853acb68,0.768,412
1en01,2015-01-29-20-43-58-733_5_2-1en01_568899609846,186.0,11.884855852726641,3,2-1en01,4222-363aba94-782b-4378-b63a-1cfab50e2a11,0.8640000000000001,2409
1en01,2015-01-29-20-43-58-733_5_2-1en01_568899609846,380.0,55.81822916666667,3,2-1en01,8234-af191550-977b-42f6-9784-d8630583c807,0.8240000000000001,245
1en01,2015-01-29-20-49-19-600_1_0-1en01_82960580708,108.0,49.55800625217089,1,0-1en01,0466-df66b746-bcbc-4791-b734-cf6ca92b5709,0.528,23
1en01,2015-01-29-20-50-8-310_1_1-1en01_12584840878,262.0,39.73740882250782,1,1-1en01,7430-81a4eaa4-b762-45f6-926d-17d89891ff86,0.688,23
1en01,2015-01-29-20-50-9-4_5_2-1en01_619311067974,302.5,21.751303441084463,4,2-1en01,1643-d0ff74bc-0fdd-438b-8fd5-5bbbf29a7de6,0.744,146
1en01,2015-01-29-20-50-9-4_5_2-1en01_619311067974,213.5,44.871875,4,2-1en01,5529-07d2dff6-b13a-4398-b0b4-782a81bd9c62,0.616,798
1en01,2015-01-29-20-50-9-4_5_2-1en01_619311067974,220.0,59.342534722222226,4,2-1en01,7994-6e924b29-cec5-4cbf-9a7a-367bdfa62b4f,0.768,725
1en01,2015-01-29-20-50-9-4_5_2-1en01_619311067974,166.5,55.74409722222222,4,2-1en01,9928-d1d3e584-85ff-4406-bf7a-7e3c34f50fbb,0.648,24
1en01,2015-01-29-20-53-3-856_1_0-1en01_859501171158,271.0,19.46005557485238,1,0-1en01,5998-c887f936-b321-45f5-b51d-d701433bc99e,0.728,23
1en01,2015-01-29-20-55-15-261_5_2-1en01_477089201333,158.5,30.08628472222222,2,2-1en01,4659-12b878a2-c729-4be4-8f39-4f7505c34a15,0.48,2399
1en01,2015-01-29-20-55-15-261_5_2-1en01_477089201333,548.0,62.17048611111111,2,2-1en01,9312-0e23ade0-3f0d-4fbb-879e-6199e6a40eea,0.64,2031
1en01,2015-01-29-22-13-1-932_1_1-1en01_230392976664,219.5,19.81503994442515,1,1-1en01,2445-9f03adc4-7f5d-4b90-a1f4-d345e0e3d30f,0.64,23
1en01,2015-01-29-22-13-2-66_1_3-1en01_755593817681,514.5,34.61631944444444,1,3-1en01,5918-781a56d3-5962-432c-ba44-6242e1f21b8a,0.6719999999999999,23
1en01,2015-01-29-22-14-37-712_1_2-1en01_263776841107,49.0,6.76536992011115,1,2-1en01,7383-838fbee9-b165-4e8c-9764-d4a6e053fa95,0.8,23
1en01,2015-01-29-22-15-28-270_1_3-1en01_280671348795,437.5,70.22229940951719,1,3-1en01,8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,0.736,23
1en01,2015-01-29-22-16-19-415_1_2-1en01_466497731627,453.0,92.1828125,1,2-1en01,4985-772c2978-978d-493d-a5d2-dbda5762eda7,0.576,23
1en01,2015-01-29-22-16-30-89_1_1-1en01_843079884769,218.0,79.95017361111111,1,1-1en01,0679-831ba77f-23d7-4ffe-ae89-2bea965917d1,0.6,23
1en01,2015-01-29-22-17-1-911_1_2-1en01_841021168977,194.5,24.373567210837095,1,2-1en01,0967-567554e2-599c-47e4-9098-7985c06963c3,0.8320000000000001,23
1en01,2015-01-29-22-20-35-466_1_2-1en01_135306215612,389.5,24.23271969433831,1,2-1en01,1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,0.33599999999999997,23
1en01,2015-01-29-22-26-59-914_5_2-1en01_225448684766,270.5,46.73142361111111,1,2-1en01,6348-35176171-735f-44ea-a4f7-b7575f9a4b6c,0.672,1102
1en01,2015-01-29-22-37-21-387_5_3-1en01_281645688926,38.5,8.012678013199027,1,3-1en01,2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,0.496,2413
1en01,2015-01-29-22-45-5-587_1_2-1en01_765745910117,274.5,23.969433831191385,1,2-1en01,8920-a0ea0e8c-d40f-47d7-97a1-efe2b10323b8,0.8160000000000001,23
1en01,2015-01-29-22-9-14-654_5_0-1en01_69139042636,88.5,22.444425147620702,5,0-1en01,0715-1549f492-c3cd-4680-9ef6-cad5656f0bb8,0.688,179
1en01,2015-01-29-22-9-14-654_5_0-1en01_69139042636,46.5,17.91420632163946,5,0-1en01,0781-4a27a4ff-fd3a-4c4e-a27e-baaf8bcfadfa,0.8,193
1en01,2015-01-29-22-9-14-654_5_0-1en01_69139042636,2267.5,39.949461618617576,5,0-1en01,6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,0.8240000000000001,1030
1en01,2015-01-29-22-9-14-654_5_0-1en01_69139042636,470.5,24.124175060784996,5,0-1en01,9923-98501e2d-dc89-4a0d-aa23-de4e67964a60,0.8480000000000001,43
1en01,2015-01-29-22-9-14-654_5_0-1en01_69139042636,594.0,62.86875,5,0-1en01,1686-cf8ace07-97af-4bba-a09e-43f52f3c4299,0.784,23
1en01,2015-01-29-23-7-50-581_1_1-1en01_414822863880,496.5,33.9881903438694,1,1-1en01,2361-2a326ea2-1824-4a6d-8d55-009210ca1199,0.584,23
1en01,2015-01-30-11-35-13-145_5_3-1en01_233730632113,50.0,27.548090277777778,5,3-1en01,8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,0.8400000000000001,908
1en01,2015-01-30-11-35-13-145_5_3-1en01_233730632113,806.0,27.80625,5,3-1en01,3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,0.8480000000000001,1233
1en01,2015-01-30-11-35-13-145_5_3-1en01_233730632113,114.5,31.190798611111113,5,3-1en01,9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,0.8,273
1en01,2015-01-30-11-35-13-145_5_3-1en01_233730632113,647.0,51.155034722222226,5,3-1en01,0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,0.8640000000000001,24
1en01,2015-01-30-11-35-13-145_5_3-1en01_233730632113,218.5,26.4609375,5,3-1en01,0976-04707135-9cc7-4931-94f9-bbe516977562,0.8880000000000001,780
1en01,2015-01-30-11-40-11-215_5_3-1en01_391744225285,151.0,46.20329861111111,2,3-1en01,7419-87aa8ce2-b964-4ba2-b6d0-f6721a4fed51,0.704,2387
1en01,2015-01-30-11-40-11-215_5_3-1en01_391744225285,512.0,29.085620006946858,2,3-1en01,1735-13bffbfd-3b86-47a6-bfea-8e90a20b253f,0.30400000000000005,2049
1en01,2015-01-30-11-40-9-663_1_1-1en01_897135026985,169.5,18.779263633205975,1,1-1en01,6828-60f09acf-c00e-4084-8297-10c7f439ef75,0.8480000000000001,23
1en01,2015-01-30-11-55-55-179_5_0-1en01_562373611610,59.5,49.49583188607155,3,0-1en01,6673-ac124549-67b5-4abd-9017-e090243bb91c,0.6319999999999999,2402
1en01,2015-01-30-11-55-55-179_5_0-1en01_562373611610,174.0,24.495310871830497,3,0-1en01,3355-36a706b0-13ba-416a-877b-fee2ce0d7e62,0.4960000000000001,1197
1en01,2015-01-30-11-55-55-179_5_0-1en01_562373611610,293.5,49.34682181312956,3,0-1en01,2281-16358ba8-07de-4366-8d48-b3f47d76396b,0.44800000000000006,2245
1en01,2015-01-30-12-1-4-89_5_2-1en01_578523323172,89.5,14.545849253212921,2,2-1en01,5162-59943c67-5ba4-424f-a4e2-618faf3d040d,0.7360000000000002,716
1en01,2015-01-30-12-1-4-89_5_2-1en01_578523323172,528.5,46.79704861111111,2,2-1en01,4975-cf768986-daba-4ce7-b5e0-9053132ff0ac,0.8480000000000001,2406
1en01,2015-01-30-12-16-13-167_5_2-1en01_29525089543,171.0,22.410211879124695,1,2-1en01,4386-7737b60e-dd48-4786-948b-3f8a3031a02c,0.696,2410
1en01,2015-01-30-12-26-10-211_1_0-1en01_479583963286,246.0,33.5543591524835,1,0-1en01,6562-39e5bcab-c0b1-4a7f-b70f-1dc333111249,0.736,23
1en01,2015-01-30-12-27-57-589_1_0-1en01_657609486253,58.0,18.549670024313997,1,0-1en01,3184-56a28760-1183-49ea-b870-ac730ca83db6,0.9039999999999999,23
1en01,2015-01-30-12-36-44-315_5_3-1en01_743193658301,488.5,22.016840277777778,1,3-1en01,7913-8125501c-a568-487d-94b5-09e48bfbc88d,0.6719999999999999,2413
1en01,2015-01-30-13-9-0-786_5_0-1en01_850157500011,43.5,24.11371527777778,1,0-1en01,3926-2d5cd4db-a8df-4ef8-b35a-ecf66238b736,0.768,2412
1en01,2015-01-30-14-12-53-190_1_2-1en01_807659319369,211.0,51.576068079194165,1,2-1en01,1716-fdbee536-cfaa-4e4e-b71c-bd7f21e980a8,0.704,23
1en01,2015-01-30-14-13-5-238_5_0-1en01_850912750000,63.5,44.18020833333333,3,0-1en01,5643-73144788-c258-48dd-ba71-ed3321e1ae29,0.8080000000000002,2401
1en01,2015-01-30-14-13-5-238_5_0-1en01_850912750000,40.0,7.952935046891282,3,0-1en01,2372-aacb77d8-f0a1-4ea0-b0ac-3516a2225758,0.8639999999999999,406
1en01,2015-01-30-14-13-5-238_5_0-1en01_850912750000,175.5,13.46630774574505,3,0-1en01,6013-61059ff2-b7ff-4c25-941a-ab34016510e2,0.792,2298
1en01,2015-01-30-14-18-5-885_5_0-1en01_130892158485,165.5,27.931747134421673,3,0-1en01,5098-67d2fc97-5164-4b6b-bd42-75f9ebfe8a39,0.7839999999999999,585
1en01,2015-01-30-14-18-5-885_5_0-1en01_130892158485,1394.5,119.59416261292564,3,0-1en01,7411-9aca3be0-67d5-4046-9058-e3e9109f7980,0.6559999999999999,165
1en01,2015-01-30-14-18-5-885_5_0-1en01_130892158485,840.5,59.41507467870788,3,0-1en01,9222-3f79cce5-23da-4ff3-a530-158395379ff9,0.76,2396
1en01,2015-01-30-14-23-55-304_5_0-1en01_103112000273,541.5,63.803125,2,0-1en01,4075-0cfe4a7c-7645-4e6e-b714-19f929f6aefc,0.776,2397
1en01,2015-01-30-14-23-55-304_5_0-1en01_103112000273,165.5,28.95484543244182,2,0-1en01,6093-8f3ffa49-722a-49b6-8d69-eb4fb38c0f75,0.736,355
1en01,2015-01-30-14-34-27-85_5_2-1en01_87091422872,89.0,45.52344564084752,4,2-1en01,7467-01c0c4cc-dd07-486a-8409-0ee3490cadbf,0.6799999999999999,23
1en01,2015-01-30-14-34-27-85_5_2-1en01_87091422872,91.0,6.331191385897881,4,2-1en01,1694-ce064820-7532-46e9-8ccf-7f70754d5b57,0.7839999999999999,694
1en01,2015-01-30-14-34-27-85_5_2-1en01_87091422872,66.0,35.57641542202153,4,2-1en01,4173-6ce3c602-feaf-4150-82b0-83de9b7b6594,0.6080000000000001,801
1en01,2015-01-30-14-34-27-85_5_2-1en01_87091422872,1371.5,78.80343511450381,4,2-1en01,6105-443204fc-a9fb-4c81-bfc2-ce9a95c18d6b,0.8639999999999999,414
1en01,2015-01-30-14-36-41-645_1_2-1en01_358008759329,541.0,122.96041666666666,1,2-1en01,1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,0.6639999999999999,23
1en01,2015-01-30-14-36-43-471_5_0-1en01_778992161853,297.5,52.02813476901702,2,0-1en01,6967-eea31f65-962d-47e2-8a17-e90d106de216,0.47199999999999986,2211
1en01,2015-01-30-14-36-43-471_5_0-1en01_778992161853,160.0,39.54984369572768,2,0-1en01,4804-b7e87471-96ad-4b1d-90f4-3ca1d7c0c5ba,0.768,2386
1en01,2015-01-30-14-4-25-965_1_2-1en01_918769255513,615.5,33.76589093435221,1,2-1en01,2384-8f926216-e9c4-4c42-813e-52fb58f90161,0.72,23
1en01,2015-01-30-14-4-48-291_1_1-1en01_8269743761,165.0,45.15925668634943,1,1-1en01,3731-738b76e6-ff57-430a-8736-918090490993,0.744,23
1en01,2015-01-30-14-5-9-36_1_0-1en01_37758667487,345.0,52.95362973254602,1,0-1en01,8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,0.8400000000000001,23
1en01,2015-01-30-14-55-57-366_5_0-1en01_530722413444,146.0,18.66134074331365,1,0-1en01,0151-20862d0c-f399-4dcc-a8ab-66900f634d50,0.8480000000000001,2412
1en01,2015-01-30-14-8-59-262_1_0-1en01_960092963417,109.0,44.54272316776659,1,0-1en01,0298-a5829314-3934-4fd5-b271-d744b4775ed3,0.5599999999999999,23
1en01,2015-01-30-15-10-16-38_5_2-1en01_97881260560,144.0,27.791319444444444,2,2-1en01,2672-4b6330ea-974d-4cb4-9e24-331a44e95667,0.752,2032
1en01,2015-01-30-15-10-16-38_5_2-1en01_97881260560,192.0,23.19670138888889,2,2-1en01,0047-6c871224-042b-42ee-a8af-2cc77b08d57d,0.6000000000000001,2407
1en01,2015-01-30-18-20-4-36_5_1-1en01_552059592213,204.5,53.822916666666664,1,1-1en01,5972-c3eb07a1-48fe-46d2-885f-d7a7581b3859,0.768,2237
1en01,2015-01-30-18-32-20-96_5_1-1en01_600239834049,159.0,24.012851684612713,1,1-1en01,6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,0.3760000000000001,2411
1en01,2015-01-30-18-6-11-569_5_1-1en01_669116000644,286.0,17.613754775963876,4,1-1en01,9382-cfaf8a4e-e249-4742-b172-64aedd0f8eae,0.808,864
1en01,2015-01-30-18-6-11-569_5_1-1en01_669116000644,65.0,18.572420979506774,4,1-1en01,2328-ab111305-486e-4bf3-83ea-20349d0615f3,0.8719999999999999,1202
1en01,2015-01-30-18-6-11-569_5_1-1en01_669116000644,1019.5,74.06671299513552,4,1-1en01,6830-113329b5-702c-46bf-a98e-77015c2ae3d5,0.744,535
1en01,2015-01-30-18-6-11-569_5_1-1en01_669116000644,157.5,11.848384855852727,4,1-1en01,1540-fbdb257f-2207-4a13-b4e1-b5028f1bf76f,0.9199999999999999,1366
1en01,2015-01-30-19-13-16-753_5_1-1en01_254379808437,195.0,26.078819444444445,4,1-1en01,8960-437ed22a-a4af-4d69-874e-7a44352c96b0,0.6080000000000001,2403
1en01,2015-01-30-19-13-16-753_5_1-1en01_254379808437,4439.0,193.88137082601054,4,1-1en01,4369-42dd18c8-30e4-447a-92c3-aad8cec4178d,0.64,2135
1en01,2015-01-30-19-13-16-753_5_1-1en01_254379808437,361.0,71.02725694444445,4,1-1en01,8135-cc57f59c-843d-41ff-9d3a-3f9f6217dbfe,0.8720000000000001,140
1en01,2015-01-30-19-13-16-753_5_1-1en01_254379808437,128.5,46.94494616186176,4,1-1en01,7248-fcb8c511-a887-47ba-8099-10d9f172a456,0.8400000000000001,1266
1en01,2015-01-30-19-18-32-416_5_1-1en01_167456298600,157.5,39.59791666666667,1,1-1en01,0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,0.784,1884
1en01,2015-01-30-19-27-35-799_5_1-1en01_121356117306,91.0,40.982638888888886,2,1-1en01,5679-4d685dff-530d-414e-80ca-551677dbe3e6,0.368,199
1en01,2015-01-30-19-27-35-799_5_1-1en01_121356117306,78.5,28.897395833333334,2,1-1en01,7611-0c7cf971-0d24-4fdb-bc47-724ec2304d54,0.8560000000000001,104
1en01,2015-01-30-19-56-8-383_5_1-1en01_140809734817,485.5,37.13077457450504,1,1-1en01,4097-8b1866c5-1eb1-4d30-9def-4d0b81fc4854,0.8160000000000001,2412
1en01,2015-01-30-20-58-46-738_5_3-1en01_490778852021,256.0,42.9859375,2,3-1en01,0727-96bfab79-1697-4913-92c3-ea22d2d6b287,0.648,343
1en01,2015-01-30-20-58-46-738_5_3-1en01_490778852021,523.0,15.92053324099723,2,3-1en01,6951-3a84549b-accd-4395-834e-3e374286080a,0.8320000000000001,1969
1en01,2015-01-30-21-14-58-413_5_3-1en01_753893757937,244.5,51.73237235151094,1,3-1en01,3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,0.776,2410
1en01,2015-01-30-21-23-47-468_5_3-1en01_981046802829,442.0,45.930902777777774,1,3-1en01,7129-caede76e-47e4-4397-9733-c655eef99eb2,0.8719999999999999,2409
1en01,2015-01-30-21-4-28-433_5_3-1en01_436094184406,62.0,18.780034722222222,4,3-1en01,5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,0.792,1301
1en01,2015-01-30-21-4-28-433_5_3-1en01_436094184406,68.0,43.15677083333333,4,3-1en01,3627-47f212f2-dc80-46e4-8f04-9a336ec46192,0.728,391
1en01,2015-01-30-21-4-28-433_5_3-1en01_436094184406,163.0,13.740882250781521,4,3-1en01,1348-87304e42-1ca9-4731-b585-16f4934a24fa,0.584,24
1en01,2015-01-30-21-4-28-433_5_3-1en01_436094184406,185.0,14.823376172282043,4,3-1en01,5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,0.7120000000000001,340
1en01,2015-01-30-21-8-29-758_5_3-1en01_414163867942,51.0,17.51632511288642,2,3-1en01,5488-3c029011-fdf7-421c-aecd-22d08eee2e37,0.6799999999999999,2391
1en01,2015-01-30-21-8-29-758_5_3-1en01_414163867942,101.0,51.1773185133727,2,3-1en01,8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,0.736,193
1en01,2015-01-30-22-32-22-482_3_1-1en01_497261014766,234.0,30.86714136853074,2,1-1en01,5801-2ac1f2c8-3393-4590-a4ec-30abe35b03cb,0.7120000000000001,24
1en01,2015-01-30-22-32-22-482_3_1-1en01_497261014766,256.0,28.641542202153527,2,1-1en01,3696-ee10d3d0-ee9c-4db3-b739-a9b38e9c2fe0,0.6799999999999999,401
1en01,2015-01-30-22-33-52-591_3_1-1en01_937068889616,262.5,53.390972222222224,3,1-1en01,8828-156a2919-e27c-4135-a206-0f7db44583ee,0.72,24
1en01,2015-01-30-22-33-52-591_3_1-1en01_937068889616,296.5,45.86024305555556,3,1-1en01,9715-6d6f2343-2591-4e89-9e74-c865b487c662,0.8319999999999999,432
1en01,2015-01-30-22-33-52-591_3_1-1en01_937068889616,370.5,27.056944444444444,3,1-1en01,9641-b1dcc813-4a78-438d-8fff-cfaefd965592,0.8560000000000001,120
1en01,2015-01-30-22-34-47-896_5_1-1en01_624475084245,129.0,45.972569444444446,3,1-1en01,6798-e8da885c-7c77-4c33-bc5e-8cd1d7bf0da6,0.808,341
1en01,2015-01-30-22-34-47-896_5_1-1en01_624475084245,183.0,13.177144841959013,3,1-1en01,5760-d328cfbb-6251-44ad-bd09-859ef8eb7e36,0.44800000000000006,793
1en01,2015-01-30-22-34-47-896_5_1-1en01_624475084245,199.5,26.329166666666666,3,1-1en01,4896-7c94021c-ed09-494c-a204-7bf29e186b9f,0.76,638
1en01,2015-01-30-22-42-23-684_3_1-1en01_307072394061,396.0,31.146057658909342,1,1-1en01,9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,0.8640000000000001,2339
1en01,2015-01-30-23-4-43-328_3_1-1en01_150826397584,214.5,56.14392361111111,2,1-1en01,3589-b6ca0e46-1e0e-4445-898f-a676f6890414,0.576,2407
1en01,2015-01-30-23-4-43-328_3_1-1en01_150826397584,226.0,9.836458333333333,2,1-1en01,9077-da41d37c-73a1-4450-86d4-3305d1108584,0.768,2193
1en01,2015-01-31-15-15-26-542_2_2-1en01_7463-786ce7cf-cc26-4d5b-b5b1-362f5a6db145,379.5,44.999826328586316,2,2-1en01,5227-c3a90911-0c13-4be9-b900-525ca43b3537,0.784,1391
1en01,2015-01-31-15-15-26-542_2_2-1en01_7463-786ce7cf-cc26-4d5b-b5b1-362f5a6db145,462.0,37.390934352205626,2,2-1en01,6580-4b510464-c6d7-4c1e-ba48-084005f4dc53,0.7759999999999999,1925
1en01,2015-01-31-15-23-32-76_2_3-1en01_4461-351dadaa-94ee-4903-bdb8-a7c4df7c4e8a,164.0,30.70486111111111,2,3-1en01,9202-119174a0-c6e3-4f15-9ef6-546d895a3e00,0.5919999999999999,1593
1en01,2015-01-31-15-23-32-76_2_3-1en01_4461-351dadaa-94ee-4903-bdb8-a7c4df7c4e8a,107.5,53.455555555555556,2,3-1en01,2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,0.5840000000000001,2404
1en01,2015-01-31-15-31-2-968_3_3-1en01_0835-9db66fa7-43a4-4e9a-8a37-af8fcf3e7e0f,2432.0,44.60798611111111,3,3-1en01,2796-3ad07113-9e40-426c-8c88-58f104f75d32,0.8400000000000001,1033
1en01,2015-01-31-15-31-2-968_3_3-1en01_0835-9db66fa7-43a4-4e9a-8a37-af8fcf3e7e0f,3472.0,111.58058353594998,3,3-1en01,1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,0.8160000000000001,2345
1en01,2015-01-31-15-31-2-968_3_3-1en01_0835-9db66fa7-43a4-4e9a-8a37-af8fcf3e7e0f,4029.5,78.83211805555555,3,3-1en01,5159-c7c428b6-5064-4a89-a754-6fc4b6f6bbcd,0.792,759
