,attemptNum,condition,critical,eventType,gameid,instructionNum,iterationName,objectSet,onOff,serverTime,targetObject,timeElapsed,trialNum,trialType
395,4,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,0,planned_sample,5,off,1522793413295.0,roundBrush,6359,1,exp
396,4,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,0,planned_sample,5,on,1522793415095.0,roundBrush,8161,1,exp
397,5,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,0,planned_sample,5,off,1522793416491.0,roundBrush,9537,1,exp
398,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,8,on,1522793417050.0,computerMouse,4790,3,base
399,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,8,off,1522793417105.0,computerMouse,4844,3,base
400,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,8,on,1522793419208.0,computerMouse,6986,3,base
401,5,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,on,1522793421293.0,roundBrush,14361,1,exp
402,0,scripted,True,mouseOverDistractor,4694-055e34cd-c722-495d-aafa-d349829c3c02,1,planned_sample,8,on,1522793430280.0,computerMouse,9346,7,exp
403,0,scripted,True,mouseOverDistractor,4694-055e34cd-c722-495d-aafa-d349829c3c02,1,planned_sample,8,off,1522793430296.0,computerMouse,9363,7,exp
404,0,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,2,planned_sample,6,on,1522793455378.0,boardEraser,1924,1,exp
405,1,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,1,planned_sample,6,off,1522793456551.0,boardEraser,3101,1,exp
406,1,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,1,planned_sample,6,on,1522793456675.0,boardEraser,3225,1,exp
407,5,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,off,1522793458527.0,roundBrush,51593,1,exp
408,1,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,2,planned_sample,6,on,1522793460088.0,boardEraser,6638,1,exp
409,1,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,2,planned_sample,6,off,1522793460127.0,boardEraser,6677,1,exp
410,0,scripted,True,mouseOverDistractor,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,1,on,1522793461877.0,sunGlasses,54934,1,base
411,0,scripted,True,mouseOverDistractor,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,1,off,1522793461950.0,sunGlasses,55003,1,base
412,5,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,on,1522793470730.0,roundBrush,727,1,exp
413,0,unscripted,True,mouseOverDistractor,4369-ab1aef0c-07fa-4dbc-8638-da8b22b17317,1,planned_sample,5,on,1522793471832.0,roundBrush,5739,1,exp
414,5,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,off,1522793472200.0,roundBrush,2193,1,exp
415,5,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,on,1522793472326.0,roundBrush,2327,1,exp
416,6,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,0,planned_sample,5,off,1522793472786.0,roundBrush,2782,1,exp
417,1,unscripted,True,mouseOverDistractor,4369-ab1aef0c-07fa-4dbc-8638-da8b22b17317,0,planned_sample,5,off,1522793475295.0,roundBrush,9204,1,exp
418,0,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,2,planned_sample,6,on,1522793477844.0,boardEraser,2757,1,exp
419,0,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,2,planned_sample,6,off,1522793477883.0,boardEraser,2789,1,exp
420,0,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,2,planned_sample,6,on,1522793479444.0,boardEraser,4358,1,exp
421,0,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,2,planned_sample,6,off,1522793479476.0,boardEraser,4390,1,exp
422,0,scripted,True,mouseOverDistractor,9489-f1b6be6b-0365-42fa-983a-bf08215320d8,1,planned_sample,8,on,1522793504058.0,computerMouse,1200,1,exp
423,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,1,on,1522793505699.0,sunGlasses,7754,4,exp
424,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,1,off,1522793505809.0,sunGlasses,7870,4,exp
425,1,scripted,True,mouseOverDistractor,9489-f1b6be6b-0365-42fa-983a-bf08215320d8,0,planned_sample,8,off,1522793510580.0,computerMouse,7723,1,exp
426,1,scripted,True,mouseOverDistractor,9489-f1b6be6b-0365-42fa-983a-bf08215320d8,0,planned_sample,8,on,1522793510773.0,computerMouse,7917,1,exp
427,1,scripted,True,mouseOverDistractor,9489-f1b6be6b-0365-42fa-983a-bf08215320d8,1,planned_sample,8,on,1522793513080.0,computerMouse,10226,1,exp
428,1,scripted,True,mouseOverDistractor,9489-f1b6be6b-0365-42fa-983a-bf08215320d8,1,planned_sample,8,off,1522793513145.0,computerMouse,10291,1,exp
429,0,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,2,planned_sample,6,on,1522793516983.0,boardEraser,848,2,exp
430,1,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,1,planned_sample,6,off,1522793517738.0,boardEraser,1624,2,exp
431,1,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,1,planned_sample,6,on,1522793518364.0,boardEraser,2256,2,exp
432,1,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,2,planned_sample,6,on,1522793521764.0,boardEraser,5658,2,exp
433,1,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,2,planned_sample,6,off,1522793521828.0,boardEraser,5710,2,exp
434,6,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,on,1522793530119.0,roundBrush,908,1,exp
435,6,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,off,1522793530570.0,roundBrush,1362,1,exp
436,6,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,on,1522793530765.0,roundBrush,1565,1,exp
437,6,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,off,1522793530933.0,roundBrush,1707,1,exp
438,6,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,1,planned_sample,5,on,1522793530975.0,roundBrush,1766,1,exp
439,7,unscripted,True,mouseOverDistractor,2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4,0,planned_sample,5,off,1522793531671.0,roundBrush,2461,1,exp
440,1,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,2,planned_sample,6,on,1522793537351.0,boardEraser,740,2,exp
441,1,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,2,planned_sample,6,off,1522793537516.0,boardEraser,908,2,exp
442,1,scripted,True,mouseOverDistractor,9489-f1b6be6b-0365-42fa-983a-bf08215320d8,1,planned_sample,8,on,1522793546103.0,computerMouse,43247,1,exp
443,1,scripted,True,mouseOverDistractor,9489-f1b6be6b-0365-42fa-983a-bf08215320d8,1,planned_sample,8,off,1522793551885.0,computerMouse,49029,1,exp
444,0,scripted,True,mouseOverDistractor,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,2,planned_sample,2,on,1522793560581.0,middleBlock,745,2,exp
445,1,scripted,True,mouseOverDistractor,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,2,off,1522793561541.0,middleBlock,1711,2,exp
446,1,scripted,True,mouseOverDistractor,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,2,on,1522793562073.0,middleBlock,2243,2,exp
447,1,scripted,True,mouseOverDistractor,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,2,off,1522793564377.0,middleBlock,4539,2,exp
448,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,on,1522793574322.0,boardEraser,7472,5,exp
449,0,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,1,planned_sample,1,on,1522793575974.0,sunGlasses,7687,3,exp
450,0,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,1,planned_sample,1,off,1522793576007.0,sunGlasses,7703,3,exp
451,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,off,1522793577290.0,boardEraser,10478,5,exp
452,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,on,1522793586069.0,boardEraser,2972,5,exp
453,0,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,1,planned_sample,1,on,1522793586415.0,sunGlasses,18115,3,exp
454,0,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,1,planned_sample,1,off,1522793586437.0,sunGlasses,18132,3,exp
455,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,off,1522793586707.0,boardEraser,3576,5,exp
456,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,on,1522793586854.0,boardEraser,3662,5,exp
457,1,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,6,off,1522793586875.0,boardEraser,3766,5,exp
458,1,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,6,on,1522793587482.0,boardEraser,4392,5,exp
459,1,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,6,off,1522793587967.0,boardEraser,4834,5,exp
460,1,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,6,on,1522793588048.0,boardEraser,4916,5,exp
461,2,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,0,planned_sample,6,off,1522793588138.0,boardEraser,5038,5,exp
462,2,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,0,planned_sample,6,on,1522793588484.0,boardEraser,5386,5,exp
463,2,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,on,1522793593966.0,boardEraser,10910,5,exp
464,2,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,off,1522793602340.0,boardEraser,19356,5,exp
465,2,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,on,1522793605678.0,boardEraser,706,5,exp
466,2,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,off,1522793606204.0,boardEraser,1154,5,exp
467,2,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,on,1522793606288.0,boardEraser,1276,5,exp
468,3,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,6,off,1522793606454.0,boardEraser,1516,5,exp
469,3,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,6,on,1522793606996.0,boardEraser,2060,5,exp
470,0,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,1,planned_sample,4,on,1522793611134.0,mediumMeasuringCup,24932,3,base
471,0,unscripted,True,mouseOverDistractor,9164-172a1b2e-7b04-4b19-88de-1382c687e304,1,planned_sample,4,off,1522793612784.0,mediumMeasuringCup,26582,3,base
472,0,scripted,True,mouseOverDistractor,6085-ef7dd3b1-8500-4b16-aa7a-fa95bcc0ebc9,1,planned_sample,4,on,1522793614650.0,mediumMeasuringCup,4128,6,exp
473,0,scripted,True,mouseOverDistractor,6085-ef7dd3b1-8500-4b16-aa7a-fa95bcc0ebc9,1,planned_sample,4,off,1522793616120.0,mediumMeasuringCup,5574,6,exp
474,0,scripted,True,mouseOverDistractor,6085-ef7dd3b1-8500-4b16-aa7a-fa95bcc0ebc9,1,planned_sample,4,on,1522793616336.0,mediumMeasuringCup,5811,6,exp
475,3,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,on,1522793616442.0,boardEraser,11576,5,exp
476,1,scripted,True,mouseOverDistractor,6085-ef7dd3b1-8500-4b16-aa7a-fa95bcc0ebc9,0,planned_sample,4,off,1522793618118.0,mediumMeasuringCup,7599,6,exp
477,1,scripted,True,mouseOverDistractor,6085-ef7dd3b1-8500-4b16-aa7a-fa95bcc0ebc9,0,planned_sample,4,on,1522793618229.0,mediumMeasuringCup,7710,6,exp
478,1,scripted,True,mouseOverDistractor,6085-ef7dd3b1-8500-4b16-aa7a-fa95bcc0ebc9,0,planned_sample,4,off,1522793618245.0,mediumMeasuringCup,7726,6,exp
479,3,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,2,planned_sample,6,off,1522793620594.0,boardEraser,15762,5,exp
480,0,unscripted,True,mouseOverDistractor,0964-f074949a-e3b5-4eb5-a3af-c16348d6b0bd,1,planned_sample,4,on,1522793681698.0,mediumMeasuringCup,22259,1,base
481,0,unscripted,True,mouseOverDistractor,0964-f074949a-e3b5-4eb5-a3af-c16348d6b0bd,1,planned_sample,4,off,1522793681713.0,mediumMeasuringCup,22274,1,base
482,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,4,on,1522793690925.0,mediumMeasuringCup,5520,6,base
483,0,scripted,True,mouseOverDistractor,8558-1965dc82-dc2c-42ea-be04-6af05278b5d9,1,planned_sample,4,off,1522793691029.0,mediumMeasuringCup,5624,6,base
484,0,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,3,planned_sample,3,on,1522793691980.0,cassetteTape,2136,4,base
485,0,scripted,True,mouseOverDistractor,6068-59d1743c-c6f4-46d8-b524-4834fd4c43cf,3,planned_sample,3,off,1522793692227.0,cassetteTape,2387,4,base
486,0,unscripted,True,mouseOverDistractor,0964-f074949a-e3b5-4eb5-a3af-c16348d6b0bd,1,planned_sample,4,on,1522793694577.0,mediumMeasuringCup,10567,1,base
487,0,unscripted,True,mouseOverDistractor,4369-ab1aef0c-07fa-4dbc-8638-da8b22b17317,3,planned_sample,7,on,1522793699532.0,mediumCandle,17405,2,base
488,0,unscripted,True,mouseOverDistractor,4369-ab1aef0c-07fa-4dbc-8638-da8b22b17317,3,planned_sample,7,off,1522793699636.0,mediumCandle,17505,2,base
489,0,unscripted,True,mouseOverDistractor,4369-ab1aef0c-07fa-4dbc-8638-da8b22b17317,3,planned_sample,7,on,1522793701538.0,mediumCandle,541,2,base
490,0,unscripted,True,mouseOverDistractor,4369-ab1aef0c-07fa-4dbc-8638-da8b22b17317,3,planned_sample,7,off,1522793701718.0,mediumCandle,721,2,base
491,0,unscripted,True,mouseOverDistractor,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,1,planned_sample,4,on,1522793723350.0,mediumMeasuringCup,10984,2,exp
492,0,unscripted,True,mouseOverDistractor,0964-f074949a-e3b5-4eb5-a3af-c16348d6b0bd,1,planned_sample,4,off,1522793723968.0,mediumMeasuringCup,39953,1,base
493,0,unscripted,True,mouseOverDistractor,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,1,planned_sample,4,off,1522793725526.0,mediumMeasuringCup,13165,2,exp
494,0,unscripted,True,mouseOverDistractor,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,1,planned_sample,4,on,1522793729720.0,mediumMeasuringCup,17358,2,exp
495,1,unscripted,True,mouseOverDistractor,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,0,planned_sample,4,off,1522793733104.0,mediumMeasuringCup,20745,2,exp
496,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,3,planned_sample,3,on,1522793991207.0,cassetteTape,2335,1,exp
497,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,3,planned_sample,3,off,1522793991792.0,cassetteTape,2924,1,exp
498,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,3,planned_sample,3,on,1522793991868.0,cassetteTape,2971,1,exp
499,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,2,planned_sample,3,off,1522793992492.0,cassetteTape,3593,1,exp
500,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,4,on,1522794164382.0,mediumMeasuringCup,4268,3,exp
501,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,4,off,1522794167447.0,mediumMeasuringCup,7338,3,exp
502,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,4,on,1522794167514.0,mediumMeasuringCup,7392,3,exp
503,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,0,planned_sample,4,off,1522794167942.0,mediumMeasuringCup,7833,3,exp
504,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,0,planned_sample,4,on,1522794168668.0,mediumMeasuringCup,8549,3,exp
505,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,0,planned_sample,4,off,1522794168848.0,mediumMeasuringCup,8718,3,exp
506,0,unscripted,True,mouseOverDistractor,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,5,on,1522794195081.0,roundBrush,4014,1,exp
507,0,unscripted,True,mouseOverDistractor,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,5,off,1522794195780.0,roundBrush,4716,1,exp
508,0,unscripted,True,mouseOverDistractor,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,5,on,1522794195830.0,roundBrush,4766,1,exp
509,1,unscripted,True,mouseOverDistractor,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,5,off,1522794196274.0,roundBrush,5195,1,exp
510,1,unscripted,True,mouseOverDistractor,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,5,on,1522794197015.0,roundBrush,5948,1,exp
511,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,on,1522794291002.0,middleBlock,5636,1,exp
512,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,off,1522794292653.0,middleBlock,7288,1,exp
513,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,on,1522794293520.0,middleBlock,8154,1,exp
514,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,off,1522794293570.0,middleBlock,8204,1,exp
515,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,on,1522794295572.0,middleBlock,10207,1,exp
516,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,off,1522794295639.0,middleBlock,10273,1,exp
517,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,on,1522794296407.0,middleBlock,11042,1,exp
518,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,2,off,1522794296591.0,middleBlock,11225,1,exp
519,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,2,planned_sample,6,on,1522794315729.0,boardEraser,17982,4,exp
520,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,2,planned_sample,6,off,1522794316112.0,boardEraser,18365,4,exp
521,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,2,planned_sample,6,on,1522794316505.0,boardEraser,18754,4,exp
522,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,2,planned_sample,6,off,1522794316630.0,boardEraser,18885,4,exp
523,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,2,planned_sample,6,on,1522794316727.0,boardEraser,18982,4,exp
524,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,6,off,1522794317044.0,boardEraser,19297,4,exp
525,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,6,on,1522794317826.0,boardEraser,20081,4,exp
526,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,6,off,1522794318042.0,boardEraser,20297,4,exp
527,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,6,on,1522794318096.0,boardEraser,20352,4,exp
528,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,6,off,1522794318159.0,boardEraser,20414,4,exp
529,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,6,on,1522794372071.0,boardEraser,5160,2,base
530,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,6,off,1522794372145.0,boardEraser,5235,2,base
531,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,6,on,1522794376449.0,boardEraser,9538,2,base
532,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,2,planned_sample,6,off,1522794376549.0,boardEraser,9639,2,base
533,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,5,on,1522794453608.0,roundBrush,2543,3,base
534,0,unscripted,True,mouseOverDistractor,0771-ecbcf018-95f2-4e94-a411-b996093c3c68,2,planned_sample,2,on,1522794616914.0,middleBlock,2058,1,exp
535,1,unscripted,True,mouseOverDistractor,0771-ecbcf018-95f2-4e94-a411-b996093c3c68,1,planned_sample,2,off,1522794618223.0,middleBlock,3638,1,exp
536,1,unscripted,True,mouseOverDistractor,0771-ecbcf018-95f2-4e94-a411-b996093c3c68,1,planned_sample,2,on,1522794619052.0,middleBlock,4469,1,exp
537,1,unscripted,True,mouseOverDistractor,0771-ecbcf018-95f2-4e94-a411-b996093c3c68,1,planned_sample,2,off,1522794620553.0,middleBlock,5968,1,exp
538,0,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,1,planned_sample,5,on,1522794670749.0,roundBrush,1531,7,exp
539,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,0,planned_sample,5,off,1522794671687.0,roundBrush,2460,7,exp
540,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,0,planned_sample,5,on,1522794672591.0,roundBrush,3381,7,exp
541,1,scripted,True,mouseOverDistractor,2388-41d9ba83-3ce4-40be-abe1-1afff9a441fc,0,planned_sample,5,off,1522794674343.0,roundBrush,5130,7,exp
542,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,on,1522794786949.0,mediumMeasuringCup,2550,7,exp
543,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,off,1522794787966.0,mediumMeasuringCup,3568,7,exp
544,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,on,1522794789584.0,mediumMeasuringCup,5186,7,exp
545,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,off,1522794790284.0,mediumMeasuringCup,5887,7,exp
546,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,on,1522794791486.0,mediumMeasuringCup,7088,7,exp
547,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,off,1522794791653.0,mediumMeasuringCup,7254,7,exp
548,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,on,1522794791903.0,mediumMeasuringCup,7505,7,exp
549,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,off,1522794791953.0,mediumMeasuringCup,7555,7,exp
550,0,unscripted,True,mouseOverDistractor,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,2,planned_sample,6,on,1522794792882.0,boardEraser,8942,1,base
551,0,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,1,planned_sample,4,on,1522794792888.0,mediumMeasuringCup,8489,7,exp
552,0,unscripted,True,mouseOverDistractor,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,2,planned_sample,6,off,1522794792963.0,boardEraser,9021,1,base
553,1,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,0,planned_sample,4,off,1522794793499.0,mediumMeasuringCup,9100,7,exp
554,1,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,0,planned_sample,4,on,1522794793953.0,mediumMeasuringCup,9557,7,exp
555,1,unscripted,True,mouseOverDistractor,6388-22eafe0c-1cb4-4052-890a-288a65fcbb89,0,planned_sample,4,off,1522794794288.0,mediumMeasuringCup,9891,7,exp
556,0,unscripted,True,mouseOverDistractor,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,2,planned_sample,6,on,1522794796314.0,boardEraser,12373,1,base
