weighting,numDatapoints,prob
0.9500000000000003,20,0.05127822938057935
0.9000000000000002,20,0.05127932277929219
0.8500000000000002,20,0.05127656844774639
0.8000000000000002,20,0.05126909175395898
0.7500000000000001,20,0.05125584354522716
0.7000000000000001,20,0.05123554260244145
0.65,20,0.05120659446076643
0.6,20,0.05116697424235529
0.5499999999999999,20,0.051114053178223706
0.49999999999999994,20,0.0510443342264597
0.44999999999999996,20,0.05095303554506405
0.39999999999999997,20,0.050833408324715404
0.35,20,0.05067556696778944
0.3,20,0.05046436814738949
0.25,20,0.05017529071423901
0.2,20,0.04976569418153548
0.15000000000000002,20,0.04915395888718395
0.1,20,0.04816067902743111
0.05,20,0.046293028070417304
0,20,0.04139841551718455
0.9500000000000003,30,0.05156632616384864
0.9000000000000002,30,0.051556259786867925
0.8500000000000002,30,0.05154209701818977
0.8000000000000002,30,0.05152283196655832
0.7500000000000001,30,0.051497255288561056
0.7000000000000001,30,0.05146388676878123
0.65,30,0.05142088023024366
0.6,30,0.051365886333065255
0.5499999999999999,30,0.05129584952388237
0.49999999999999994,30,0.05120669877017894
0.44999999999999996,30,0.051092860698224274
0.39999999999999997,30,0.05094646302550158
0.35,30,0.050755970273317436
0.3,30,0.0505037141830156
0.25,30,0.05016110613837842
0.2,30,0.049678506615796925
0.15000000000000002,30,0.04896113861228032
0.1,30,0.047801540522152464
0.05,30,0.04563396319641556
0,30,0.04002676488474042
0.9500000000000003,5,0.05059278750570237
0.9000000000000002,5,0.050619754857943136
0.8500000000000002,5,0.050643458581469555
0.8000000000000002,5,0.05066332679295544
0.7500000000000001,5,0.05067868091708721
0.7000000000000001,5,0.05068870134497739
0.65,5,0.050692379017961316
0.6,5,0.050688445560795194
0.5499999999999999,5,0.05067526980877074
0.49999999999999994,5,0.0506506999937106
0.44999999999999996,5,0.05061181478689632
0.39999999999999997,5,0.05055451478962464
0.35,5,0.050472820163676
0.3,5,0.05035759277989594
0.25,5,0.050194042536491984
0.2,5,0.049956404327603086
0.15000000000000002,5,0.04959512946320397
0.1,5,0.04900033785033326
0.05,5,0.0478651837058655
0,5,0.0447986552150362
0.9500000000000003,50,0.051884513717689734
0.9000000000000002,50,0.05186195056042776
0.8500000000000002,50,0.051835011994231045
0.8000000000000002,50,0.051802543904033896
0.7500000000000001,50,0.0517631564623556
0.7000000000000001,50,0.051715145715097194
0.65,50,0.05165638302839272
0.6,50,0.05158415565305689
0.5499999999999999,50,0.05149493091308038
0.49999999999999994,50,0.05138399731680457
0.44999999999999996,50,0.05124490011270892
0.39999999999999997,50,0.051068518875332085
0.35,50,0.05084148998966423
0.3,50,0.05054335631791205
0.25,50,0.050141054368601674
0.2,50,0.049577284582519636
0.15000000000000002,50,0.04874297444555863
0.1,50,0.04740051492304866
0.05,50,0.044907298390085906
0,50,0.03855081872939851
