,attemptNum,attemptedObject,attemptedX,attemptedY,condition,correct,critical,eventType,gameid,instructionNum,intendedX,intendedY,iterationName,objectSet,responseTime,serverTime,targetObject,trialNum,trialType
3170,6,computerMouse,4,1,unscripted,incorrect,True,drop,4737-d0d6e46d-fec1-4544-8808-42b048d873c2,0,4,2,planned_sample,8,45329,1522803395099.0,computerMouse,2,exp
3171,7,computerMouse,4,1,unscripted,incorrect,True,drop,4737-d0d6e46d-fec1-4544-8808-42b048d873c2,0,4,2,planned_sample,8,68008,1522803510143.0,computerMouse,2,exp
3172,0,binoculars,2,4,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,2,4,planned_sample,2,6319,1522819723395.0,binoculars,1,base
3173,0,wrench,2,1,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,2,1,planned_sample,2,3354,1522819746981.0,wrench,1,base
3174,0,middleBlock,3,3,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,3,3,planned_sample,2,4160,1522819768931.0,middleBlock,1,base
3175,0,coffeeMug,2,2,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,2,2,planned_sample,2,2247,1522819787084.0,coffeeMug,1,base
3176,0,scissors,2,2,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,2,2,planned_sample,3,1488,1522819808138.0,scissors,2,exp
3177,0,knife,3,4,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,3,4,planned_sample,3,1288,1522819818843.0,knife,2,exp
3178,0,barOfSoap,3,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,3,3,planned_sample,3,1600,1522819836499.0,barOfSoap,2,exp
3179,1,rollOfTape,4,2,scripted,incorrect,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,3,2,planned_sample,3,4136,1522819850908.0,cassetteTape,2,exp
3180,0,cassetteTape,3,2,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,3,2,planned_sample,3,3282,1522819882340.0,cassetteTape,2,exp
3181,0,magnet,2,4,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,2,4,planned_sample,7,2225,1522819895108.0,magnet,3,exp
3182,0,handcuffs,4,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,4,3,planned_sample,7,1696,1522819914402.0,handcuffs,3,exp
3183,0,pandaToy,3,2,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,3,2,planned_sample,7,1232,1522819928308.0,pandaToy,3,exp
3184,1,smallCandle,1,4,scripted,incorrect,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,1,2,planned_sample,7,2585,1522819939901.0,mediumCandle,3,exp
3185,0,mediumCandle,1,2,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,1,2,planned_sample,7,1600,1522819957029.0,mediumCandle,3,exp
3186,0,banana,4,2,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,4,2,planned_sample,6,1558,1522819968495.0,banana,4,base
3187,0,dollar,4,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,4,3,planned_sample,6,2319,1522819982806.0,dollar,4,base
3188,0,boardEraser,2,3,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,2,3,planned_sample,6,3097,1522819994382.0,boardEraser,4,base
3189,0,feather,2,4,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,2,4,planned_sample,6,1400,1522820007630.0,feather,4,base
3190,0,airplane,3,1,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,3,1,planned_sample,1,3497,1522820026261.0,airplane,5,exp
3191,0,sunGlasses,4,4,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,4,4,planned_sample,1,7704,1522820044191.0,sunGlasses,5,exp
3192,0,barrel,4,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,4,3,planned_sample,1,1261,1522820054033.0,barrel,5,exp
3193,0,saxophone,2,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,2,3,planned_sample,1,1535,1522820068853.0,saxophone,5,exp
3194,0,comb,1,1,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,1,1,planned_sample,8,2141,1522820082427.0,comb,6,exp
3195,1,toyMouse,1,2,scripted,incorrect,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,4,2,planned_sample,8,2834,1522820094025.0,computerMouse,6,exp
3196,0,computerMouse,4,2,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,4,2,planned_sample,8,1184,1522820106679.0,computerMouse,6,exp
3197,0,castIronPan,3,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,3,3,planned_sample,8,2448,1522820123262.0,castIronPan,6,exp
3198,0,piano,1,4,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,1,4,planned_sample,8,3200,1522820137279.0,piano,6,exp
3199,0,basketball,3,2,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,3,2,planned_sample,5,1695,1522820152367.0,basketball,7,base
3200,0,roundBrush,2,4,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,2,4,planned_sample,5,4252,1522820167090.0,roundBrush,7,base
3201,0,headphones,3,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,3,3,planned_sample,5,2880,1522820181415.0,headphones,7,base
3202,0,book,3,1,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,3,1,planned_sample,5,2736,1522820192071.0,book,7,base
3203,0,carrot,2,3,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,2,3,planned_sample,4,1021,1522820201989.0,carrot,8,base
3204,0,mediumMeasuringCup,4,4,scripted,correct,True,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,4,4,planned_sample,4,6846,1522820217824.0,mediumMeasuringCup,8,base
3205,0,waterBottle,2,2,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,2,2,planned_sample,4,2510,1522820231949.0,waterBottle,8,base
3206,0,chair,3,2,scripted,correct,False,drop,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,3,2,planned_sample,4,3336,1522820247505.0,chair,8,base
3207,0,magnet,2,4,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,2,4,planned_sample,7,3072,1522824509982.0,magnet,1,base
3208,0,handcuffs,4,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,4,3,planned_sample,7,2537,1522824567174.0,handcuffs,1,base
3209,0,pandaToy,3,2,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,3,2,planned_sample,7,11928,1522824768155.0,pandaToy,1,base
3210,0,mediumCandle,1,2,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,1,2,planned_sample,7,4280,1522824786257.0,mediumCandle,1,base
3211,0,binoculars,2,4,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,2,4,planned_sample,2,3615,1522824812369.0,binoculars,2,exp
3212,0,wrench,2,1,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,2,1,planned_sample,2,27974,1522824899979.0,wrench,2,exp
3213,1,bottomBlock,3,4,scripted,incorrect,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,3,3,planned_sample,2,4327,1522824922888.0,middleBlock,2,exp
3214,0,middleBlock,3,3,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,3,3,planned_sample,2,15895,1522825002831.0,middleBlock,2,exp
3215,0,coffeeMug,2,2,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,2,2,planned_sample,2,8272,1522825069182.0,coffeeMug,2,exp
3216,0,basketball,3,2,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,3,2,planned_sample,5,11395,1522825129072.0,basketball,3,exp
3217,1,hairBrush,3,1,scripted,incorrect,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,2,4,planned_sample,5,3953,1522825145150.0,roundBrush,3,exp
3218,2,hairBrush,3,1,scripted,incorrect,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,2,4,planned_sample,5,8919,1522825187014.0,roundBrush,3,exp
3219,0,roundBrush,2,4,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,2,4,planned_sample,5,11207,1522825245382.0,roundBrush,3,exp
3220,0,headphones,3,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,3,3,planned_sample,5,11049,1522825294524.0,headphones,3,exp
3221,0,book,3,1,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,3,1,planned_sample,5,6760,1522825311988.0,book,3,exp
3222,0,carrot,2,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,2,3,planned_sample,4,3032,1522825333668.0,carrot,4,base
3223,0,mediumMeasuringCup,4,4,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,4,4,planned_sample,4,6256,1522825354932.0,mediumMeasuringCup,4,base
3224,0,waterBottle,2,2,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,2,2,planned_sample,4,9064,1522825394739.0,waterBottle,4,base
3225,0,chair,3,2,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,3,2,planned_sample,4,9329,1522825456475.0,chair,4,base
3226,0,scissors,2,2,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,2,2,planned_sample,3,5880,1522825490811.0,scissors,5,base
3227,0,knife,3,4,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,3,4,planned_sample,3,5135,1522825508586.0,knife,5,base
3228,0,barOfSoap,3,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,3,3,planned_sample,3,11329,1522825547361.0,barOfSoap,5,base
3229,0,cassetteTape,3,2,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,3,2,planned_sample,3,5177,1522825564033.0,cassetteTape,5,base
3230,0,airplane,3,1,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,3,1,planned_sample,1,5952,1522825598889.0,airplane,6,exp
3231,0,sunGlasses,4,4,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,4,4,planned_sample,1,5288,1522825614864.0,sunGlasses,6,exp
3232,0,barrel,4,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,4,3,planned_sample,1,2408,1522825627312.0,barrel,6,exp
3233,0,saxophone,2,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,2,3,planned_sample,1,34664,1522825688367.0,saxophone,6,exp
3234,0,comb,1,1,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,1,1,planned_sample,8,7232,1522825722207.0,comb,7,exp
3235,1,toyMouse,1,2,scripted,incorrect,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,4,2,planned_sample,8,2752,1522825736807.0,computerMouse,7,exp
3236,0,computerMouse,4,2,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,4,2,planned_sample,8,6049,1522825804869.0,computerMouse,7,exp
3237,0,castIronPan,3,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,3,3,planned_sample,8,6520,1522825833438.0,castIronPan,7,exp
3238,0,piano,1,4,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,1,4,planned_sample,8,6391,1522825862477.0,piano,7,exp
3239,0,banana,4,2,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,0,4,2,planned_sample,6,4320,1522825881030.0,banana,8,base
3240,0,dollar,4,3,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,1,4,3,planned_sample,6,5616,1522825931445.0,dollar,8,base
3241,0,boardEraser,2,3,scripted,correct,True,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,2,2,3,planned_sample,6,5499,1522825947805.0,boardEraser,8,base
3242,0,feather,2,4,scripted,correct,False,drop,4872-eb216959-c47d-4b9b-9201-98a6b197b0df,3,2,4,planned_sample,6,8360,1522825980053.0,feather,8,base
3243,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2802,1522790998204.0,banana,1,base
3244,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2802,1522790998232.0,banana,1,base
3245,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2802,1522790998234.0,banana,1,base
3246,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2802,1522790998237.0,banana,1,base
3247,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2802,1522790998239.0,banana,1,base
3248,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2802,1522790998241.0,banana,1,base
3249,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2802,1522790998244.0,banana,1,base
3250,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998247.0,banana,1,base
3251,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998251.0,banana,1,base
3252,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998252.0,banana,1,base
3253,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998255.0,banana,1,base
3254,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998256.0,banana,1,base
3255,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998259.0,banana,1,base
3256,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998261.0,banana,1,base
3257,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998263.0,banana,1,base
3258,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998266.0,banana,1,base
3259,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998269.0,banana,1,base
3260,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998271.0,banana,1,base
3261,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998273.0,banana,1,base
3262,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2804,1522790998275.0,banana,1,base
3263,0,banana,4,2,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,0,4,2,planned_sample,6,2806,1522790998276.0,banana,1,base
3264,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4034,1522791050608.0,handcuffs,6,exp
3265,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4034,1522791050743.0,handcuffs,6,exp
3266,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4034,1522791050747.0,handcuffs,6,exp
3267,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4034,1522791050752.0,handcuffs,6,exp
3268,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4034,1522791050755.0,handcuffs,6,exp
3269,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4034,1522791050758.0,handcuffs,6,exp
3270,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050761.0,handcuffs,6,exp
3271,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050763.0,handcuffs,6,exp
3272,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050765.0,handcuffs,6,exp
3273,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050767.0,handcuffs,6,exp
3274,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050771.0,handcuffs,6,exp
3275,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050774.0,handcuffs,6,exp
3276,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050777.0,handcuffs,6,exp
3277,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050778.0,handcuffs,6,exp
3278,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050781.0,handcuffs,6,exp
3279,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050783.0,handcuffs,6,exp
3280,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4036,1522791050790.0,handcuffs,6,exp
3281,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050792.0,handcuffs,6,exp
3282,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050794.0,handcuffs,6,exp
3283,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050796.0,handcuffs,6,exp
3284,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050799.0,handcuffs,6,exp
3285,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050801.0,handcuffs,6,exp
3286,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050803.0,handcuffs,6,exp
3287,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050805.0,handcuffs,6,exp
3288,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050807.0,handcuffs,6,exp
3289,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4038,1522791050809.0,handcuffs,6,exp
3290,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4040,1522791050811.0,handcuffs,6,exp
3291,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4040,1522791050813.0,handcuffs,6,exp
3292,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4040,1522791050815.0,handcuffs,6,exp
3293,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4040,1522791050817.0,handcuffs,6,exp
3294,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4042,1522791050819.0,handcuffs,6,exp
3295,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4042,1522791050821.0,handcuffs,6,exp
3296,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4042,1522791050824.0,handcuffs,6,exp
3297,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4042,1522791050826.0,handcuffs,6,exp
3298,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4044,1522791050828.0,handcuffs,6,exp
3299,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4044,1522791050830.0,handcuffs,6,exp
3300,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4044,1522791050833.0,handcuffs,6,exp
3301,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4046,1522791050835.0,handcuffs,6,exp
3302,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4046,1522791050837.0,handcuffs,6,exp
3303,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4050,1522791050839.0,handcuffs,6,exp
3304,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4050,1522791050841.0,handcuffs,6,exp
3305,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4052,1522791050843.0,handcuffs,6,exp
3306,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4052,1522791050845.0,handcuffs,6,exp
3307,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4052,1522791050847.0,handcuffs,6,exp
3308,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4054,1522791050850.0,handcuffs,6,exp
3309,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4054,1522791050852.0,handcuffs,6,exp
3310,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4054,1522791050854.0,handcuffs,6,exp
3311,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4054,1522791050856.0,handcuffs,6,exp
3312,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4054,1522791050858.0,handcuffs,6,exp
3313,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4058,1522791050860.0,handcuffs,6,exp
3314,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4058,1522791050862.0,handcuffs,6,exp
3315,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4060,1522791050864.0,handcuffs,6,exp
3316,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4060,1522791050866.0,handcuffs,6,exp
3317,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4060,1522791050868.0,handcuffs,6,exp
3318,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4062,1522791050870.0,handcuffs,6,exp
3319,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4062,1522791050872.0,handcuffs,6,exp
3320,0,handcuffs,4,3,scripted,correct,False,drop,4920-4abddfbc-bde8-4fda-b4dc-8865267fd65b,1,4,3,planned_sample,7,4064,1522791050875.0,handcuffs,6,exp
