iterationName	gameid	time	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	trialNum	correct	condition	eventType
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501086956	far	none	0	3	[checked_red_square,checked_blue_square,striped_green_square,wavy_green_triangle]	[1,2,3,2]	[1,3,1,1]	wavy_green_triangle	wavy_green_triangle	14	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501096410	far	none	0	3	[spotted_blue_square,wavy_red_circle,checked_green_square,wavy_black_star]	[2,2,1,3]	[1,3,3,3]	wavy_black_star	wavy_black_star	15	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501114489	far	irrelevant	2	3	[checked_red_star,wavy_black_square,striped_green_circle,checked_blue_triangle]	[3,2,1,1]	[3,3,1,2]	checked_blue_triangle	checked_blue_triangle	16	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501124100	far	none	0	4	[checked_green_circle,wavy_blue_triangle,spotted_red_square,checked_blue_circle,spotted_blue_star]	[1,3,3,3,1]	[2,1,3,2,1]	spotted_blue_star	spotted_blue_star	17	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501134674	close	irrelevant	2	3	[checked_black_circle,spotted_green_triangle,spotted_red_square,wavy_red_triangle]	[2,3,1,3]	[1,2,2,1]	wavy_red_triangle	wavy_red_triangle	18	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501151884	far	irrelevant	1	2	[striped_black_square,spotted_blue_star,spotted_red_circle]	[2,1,1]	[1,3,2]	spotted_red_circle	spotted_red_circle	19	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501164879	close	none	0	2	[wavy_blue_circle,striped_black_triangle,checked_blue_triangle]	[1,3,1]	[3,2,1]	checked_blue_triangle	checked_blue_triangle	20	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501174771	close	none	0	3	[spotted_green_triangle,striped_blue_star,checked_blue_star,spotted_blue_triangle]	[3,2,1,1]	[1,1,2,1]	spotted_blue_triangle	spotted_blue_triangle	21	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501183758	close	none	0	4	[checked_blue_circle,wavy_blue_star,striped_green_square,wavy_green_triangle,spotted_green_star]	[1,1,3,3,2]	[3,2,2,3,1]	spotted_green_star	spotted_green_star	22	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501192933	far	irrelevant	1	2	[checked_green_square,striped_blue_star,spotted_blue_triangle]	[3,1,2]	[3,3,3]	spotted_blue_triangle	spotted_blue_triangle	23	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501202337	close	none	0	2	[spotted_green_circle,wavy_red_triangle,checked_green_triangle]	[1,2,3]	[3,3,2]	checked_green_triangle	checked_green_triangle	24	true	within	clickedObj
