gameid,trialNum,distractorType,context,hidden,numDistractors,colorMention,shapeMention,textureMention
4419-f62723a2-7f38-4221-be55-621f5737425f,9,shape_only,close,no,2,TRUE,TRUE,FALSE
4419-f62723a2-7f38-4221-be55-621f5737425f,10,shape_only,close,yes,4,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,11,diff_shape,far,no,3,TRUE,TRUE,FALSE
4419-f62723a2-7f38-4221-be55-621f5737425f,12,diff_shape,far,yes,4,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,13,diff_shape,far,no,3,TRUE,TRUE,FALSE
4419-f62723a2-7f38-4221-be55-621f5737425f,14,shape_only,close,no,4,TRUE,TRUE,FALSE
4419-f62723a2-7f38-4221-be55-621f5737425f,15,texture_shape,close,yes,2,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,16,diff_shape,far,yes,2,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,17,shape_only,close,yes,2,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,18,color_shape,close,no,3,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,19,color_shape,close,yes,3,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,20,texture_shape,close,no,3,TRUE,TRUE,FALSE
4419-f62723a2-7f38-4221-be55-621f5737425f,21,diff_shape,far,no,2,TRUE,TRUE,FALSE
4419-f62723a2-7f38-4221-be55-621f5737425f,22,diff_shape,far,no,3,TRUE,TRUE,FALSE
4419-f62723a2-7f38-4221-be55-621f5737425f,23,diff_shape,far,yes,2,TRUE,TRUE,TRUE
4419-f62723a2-7f38-4221-be55-621f5737425f,24,diff_shape,far,yes,4,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,1,diff_shape,far,no,3,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,2,diff_shape,far,yes,4,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,3,shape_only,close,no,3,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,4,shape_only,close,yes,4,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,5,color_shape,close,no,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,6,diff_shape,far,yes,4,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,7,diff_shape,far,no,3,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,8,color_shape,close,yes,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,9,color_shape,close,yes,4,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,10,diff_shape,far,yes,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,11,color_shape,close,no,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,12,color_shape,close,no,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,13,diff_shape,far,no,2,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,14,diff_shape,far,no,2,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,15,diff_shape,far,yes,2,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,16,texture_shape,close,yes,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,17,texture_shape,close,no,2,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,18,diff_shape,far,yes,4,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,19,diff_shape,far,yes,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,20,diff_shape,far,no,3,TRUE,TRUE,FALSE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,21,shape_only,close,yes,3,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,22,shape_only,close,yes,4,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,23,color_shape,close,no,2,TRUE,TRUE,TRUE
4526-507c6fa3-c9b0-4415-bc58-6d75e5ad10f7,24,diff_shape,far,no,4,TRUE,TRUE,FALSE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,1,shape_only,close,yes,3,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,2,shape_only,close,no,3,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,3,diff_shape,far,no,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,4,diff_shape,far,yes,3,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,5,color_shape,close,no,2,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,6,color_shape,close,yes,2,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,7,diff_shape,far,yes,3,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,8,diff_shape,far,no,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,9,diff_shape,far,no,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,10,color_shape,close,no,2,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,11,shape_only,close,yes,3,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,12,diff_shape,far,yes,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,13,diff_shape,far,yes,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,14,texture_shape,close,no,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,15,diff_shape,far,no,3,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,16,texture_shape,close,yes,2,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,17,diff_shape,far,yes,2,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,18,texture_shape,close,no,3,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,19,shape_only,close,yes,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,20,diff_shape,far,no,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,21,diff_shape,far,no,2,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,22,diff_shape,far,yes,4,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,23,shape_only,close,no,2,TRUE,TRUE,TRUE
4783-0b704cd3-43da-4780-8f74-6a85513278d2,24,texture_shape,close,yes,2,TRUE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,1,shape_only,close,no,2,FALSE,FALSE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,2,diff_shape,far,no,2,FALSE,TRUE,FALSE
4894-6857c442-5c56-4f12-b114-573822a68e9c,3,diff_shape,far,yes,3,FALSE,TRUE,FALSE
4894-6857c442-5c56-4f12-b114-573822a68e9c,4,diff_shape,far,no,2,FALSE,TRUE,FALSE
4894-6857c442-5c56-4f12-b114-573822a68e9c,5,color_shape,close,yes,4,FALSE,FALSE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,6,texture_shape,close,no,3,FALSE,FALSE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,7,diff_shape,far,yes,4,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,8,texture_shape,close,yes,3,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,9,shape_only,close,no,4,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,10,shape_only,close,yes,4,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,11,texture_shape,close,no,3,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,12,diff_shape,far,no,2,FALSE,TRUE,FALSE
4894-6857c442-5c56-4f12-b114-573822a68e9c,13,diff_shape,far,yes,3,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,14,diff_shape,far,yes,4,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,15,diff_shape,far,no,3,FALSE,TRUE,FALSE
4894-6857c442-5c56-4f12-b114-573822a68e9c,16,shape_only,close,yes,3,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,17,shape_only,close,no,3,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,18,diff_shape,far,yes,3,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,19,diff_shape,far,yes,3,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,20,diff_shape,far,no,4,FALSE,TRUE,FALSE
4894-6857c442-5c56-4f12-b114-573822a68e9c,21,color_shape,close,no,4,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,22,diff_shape,far,no,2,FALSE,TRUE,FALSE
4894-6857c442-5c56-4f12-b114-573822a68e9c,23,texture_shape,close,yes,4,FALSE,TRUE,TRUE
4894-6857c442-5c56-4f12-b114-573822a68e9c,24,texture_shape,close,yes,4,FALSE,TRUE,TRUE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,1,diff_shape,far,no,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,2,shape_only,close,yes,4,TRUE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,3,color_shape,close,no,2,FALSE,TRUE,TRUE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,4,diff_shape,far,no,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,5,texture_shape,close,no,2,TRUE,TRUE,TRUE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,6,diff_shape,far,yes,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,7,diff_shape,far,yes,3,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,8,texture_shape,close,yes,2,TRUE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,9,diff_shape,far,yes,3,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,10,diff_shape,far,no,2,TRUE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,11,diff_shape,far,yes,2,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,12,shape_only,close,no,4,FALSE,TRUE,TRUE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,13,shape_only,close,yes,2,TRUE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,14,diff_shape,far,no,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,15,texture_shape,close,no,2,TRUE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,16,color_shape,close,yes,2,FALSE,TRUE,TRUE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,17,diff_shape,far,no,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,18,diff_shape,far,no,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,19,shape_only,close,yes,4,FALSE,TRUE,TRUE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,20,diff_shape,far,yes,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,21,texture_shape,close,no,3,TRUE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,22,diff_shape,far,yes,4,FALSE,TRUE,FALSE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,23,color_shape,close,no,4,TRUE,TRUE,TRUE
4986-89a8a247-24aa-4bed-a45e-482506dfbd81,24,color_shape,close,yes,3,FALSE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,1,shape_only,close,yes,3,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,2,texture_shape,close,no,2,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,3,diff_shape,far,no,3,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,4,texture_shape,close,no,4,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,5,shape_only,close,yes,3,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,6,diff_shape,far,no,4,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,7,diff_shape,far,yes,3,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,8,diff_shape,far,yes,2,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,9,diff_shape,far,yes,2,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,10,color_shape,close,no,4,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,11,shape_only,close,yes,2,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,12,texture_shape,close,yes,3,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,13,diff_shape,far,no,2,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,14,diff_shape,far,yes,4,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,15,shape_only,close,no,4,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,16,diff_shape,far,no,3,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,17,diff_shape,far,no,4,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,18,diff_shape,far,yes,2,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,19,shape_only,close,yes,3,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,20,diff_shape,far,yes,2,TRUE,TRUE,TRUE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,21,shape_only,close,no,4,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,22,shape_only,close,no,2,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,23,diff_shape,far,no,4,TRUE,TRUE,FALSE
5090-4b086da5-f9ab-4946-a4e5-289fa9fef307,24,shape_only,close,yes,4,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,1,diff_shape,far,yes,4,FALSE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,2,diff_shape,far,yes,2,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,3,diff_shape,far,no,3,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,4,shape_only,close,no,2,TRUE,TRUE,FALSE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,5,shape_only,close,yes,3,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,6,diff_shape,far,no,2,FALSE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,7,texture_shape,close,yes,2,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,8,shape_only,close,no,4,TRUE,TRUE,FALSE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,9,shape_only,close,yes,2,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,10,shape_only,close,no,3,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,11,diff_shape,far,yes,2,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,12,shape_only,close,yes,4,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,13,diff_shape,far,no,3,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,14,diff_shape,far,yes,4,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,15,shape_only,close,no,4,TRUE,TRUE,FALSE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,16,diff_shape,far,no,4,FALSE,TRUE,FALSE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,17,color_shape,close,no,2,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,18,diff_shape,far,yes,3,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,19,diff_shape,far,yes,4,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,20,shape_only,close,no,3,TRUE,TRUE,FALSE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,21,shape_only,close,yes,4,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,22,color_shape,close,yes,2,TRUE,TRUE,TRUE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,23,diff_shape,far,no,2,FALSE,TRUE,FALSE
5459-5459411f-4723-40bd-94a7-4b6b7904160c,24,diff_shape,far,no,2,FALSE,TRUE,FALSE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,1,diff_shape,far,no,2,FALSE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,2,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,3,diff_shape,far,no,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,4,shape_only,close,no,2,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,5,shape_only,close,no,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,6,color_shape,close,yes,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,7,shape_only,close,yes,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,8,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,9,diff_shape,far,no,4,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,10,color_shape,close,yes,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,11,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,12,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,13,shape_only,close,no,4,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,14,shape_only,close,yes,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,15,texture_shape,close,no,2,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,16,diff_shape,far,no,2,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,17,shape_only,close,yes,4,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,18,texture_shape,close,no,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,19,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,20,shape_only,close,yes,4,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,21,shape_only,close,no,4,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,22,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,23,diff_shape,far,no,2,TRUE,TRUE,TRUE
6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a,24,diff_shape,far,no,3,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,1,diff_shape,far,no,4,FALSE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,2,shape_only,close,no,4,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,3,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,4,diff_shape,far,no,2,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,5,shape_only,close,yes,4,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,6,color_shape,close,no,2,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,7,shape_only,close,yes,2,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,8,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,9,texture_shape,close,yes,3,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,10,color_shape,close,no,4,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,11,diff_shape,far,no,2,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,12,diff_shape,far,no,3,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,13,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,14,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,15,shape_only,close,yes,2,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,16,shape_only,close,no,3,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,17,shape_only,close,no,3,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,18,diff_shape,far,no,2,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,19,shape_only,close,no,3,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,20,texture_shape,close,yes,2,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,21,diff_shape,far,no,4,TRUE,TRUE,FALSE
6158-31d36259-49a9-4822-9da7-2d988284b159,22,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,23,texture_shape,close,yes,3,TRUE,TRUE,TRUE
6158-31d36259-49a9-4822-9da7-2d988284b159,24,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,1,shape_only,close,yes,2,TRUE,TRUE,FALSE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,2,diff_shape,far,no,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,3,shape_only,close,no,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,4,diff_shape,far,no,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,5,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,6,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,7,shape_only,close,yes,3,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,8,color_shape,close,no,3,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,9,diff_shape,far,no,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,10,color_shape,close,no,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,11,color_shape,close,yes,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,12,texture_shape,close,no,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,13,diff_shape,far,no,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,14,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,15,shape_only,close,yes,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,16,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,17,shape_only,close,no,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,18,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,19,shape_only,close,yes,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,20,diff_shape,far,no,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,21,shape_only,close,no,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,22,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,23,color_shape,close,yes,2,TRUE,TRUE,TRUE
6187-fe020d7b-ab85-47f0-9a9c-c089dfdc6320,24,diff_shape,far,no,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,1,diff_shape,far,no,4,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,2,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,3,color_shape,close,yes,4,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,4,texture_shape,close,no,4,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,5,shape_only,close,no,3,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,6,diff_shape,far,no,3,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,7,diff_shape,far,yes,3,TRUE,TRUE,TRUE
